make_id,make,model,year,engine_size,fuel_type,price,years_since_launch
39,Volkswagen,Tiguan,2018,1.6,Hybrid,20047,5
43,Chevrolet,Equinox,2016,3.3,Diesel,18125.3,5
44,Audi,A6,2017,3.2,Hybrid,77178.21,5
45,Hyundai,Tucson,2014,1,Hybrid,63001.2,5
46,Toyota,Corolla,2015,2.2,Diesel,29886.1,5
49,BMW,7 Series,2014,4.3,Diesel,32482.79,5
50,Chevrolet,Malibu,2016,3.5,Hybrid,43685.67,5
52,Nissan,Sentra,2019,5,Diesel,48372.54,5
54,Chevrolet,Equinox,2014,2.4,Hybrid,21424.91,5
56,Chevrolet,Spark,2019,2.5,Diesel,59249.13,5
57,Honda,CR-V,2018,1.4,Hybrid,60765.16,5
63,Honda,Accord,2017,1.9,Hybrid,66993.96,5
66,Nissan,Altima,2014,1.9,Diesel,59257.07,5
67,Nissan,Rogue,2018,1.7,Hybrid,43444.88,5
69,Mercedes-Benz,GLA,2016,1.8,Hybrid,73469.24,5
73,Volkswagen,Jetta,2016,3.5,Hybrid,54433.53,5
78,Hyundai,Sonata,2019,4.6,Hybrid,45396.1,5
142,Mercedes-Benz,GLC,2014,2.6,Diesel,72132.17,5
144,Volkswagen,Atlas,2018,2.9,Hybrid,68705.26,5
145,Mercedes-Benz,C-Class,2019,4.4,Diesel,35713.93,5
146,Hyundai,Tucson,2018,1.5,Hybrid,75459.35,5
147,BMW,3 Series,2020,3.3,Diesel,52627.76,5
148,Ford,Explorer,2020,3.6,Diesel,39002.04,5
150,Mercedes-Benz,C-Class,2020,3.2,Hybrid,40187.19,5
155,Audi,A6,2018,4.6,Hybrid,33656.64,5
156,Mercedes-Benz,S-Class,2015,1.8,Diesel,32014.3,5
157,Chevrolet,Impala,2018,4.6,Diesel,18284.3,5
160,Mercedes-Benz,GLA,2018,2.5,Diesel,19395.87,5
162,Hyundai,Sonata,2020,2,Diesel,55923.01,5
164,Audi,Q5,2020,1.3,Hybrid,79408.1,5
165,Mercedes-Benz,GLC,2019,1,Hybrid,23565.15,5
166,Chevrolet,Spark,2016,3.6,Diesel,62739.94,5
173,Audi,A3,2016,4.8,Hybrid,60848.89,5
174,Honda,Accord,2017,3.2,Diesel,18785.35,5
175,Mercedes-Benz,E-Class,2020,3.3,Diesel,16849.23,5
179,Audi,A3,2014,3.4,Diesel,28486.65,5
251,Volkswagen,Golf,2017,1.6,Diesel,79159.95,5
252,Nissan,Altima,2016,2.9,Diesel,53820.08,5
255,Toyota,Camry,2017,2.6,Diesel,78279.87,5
260,Chevrolet,Tahoe,2015,3.2,Hybrid,27752.01,5
263,Chevrolet,Malibu,2014,3.7,Diesel,59080.1,5
264,Chevrolet,Spark,2016,1,Hybrid,59074.63,5
265,BMW,7 Series,2019,2.9,Diesel,28166.4,5
272,BMW,5 Series,2014,4.3,Diesel,21112.25,5
273,BMW,X5,2015,3.2,Hybrid,36879.05,5
275,BMW,3 Series,2019,3.8,Diesel,45153.09,5
278,Honda,CR-V,2016,1.9,Diesel,62021.78,5
330,Ford,Fiesta,2017,3.1,Hybrid,40018.25,5
332,Ford,Focus,2016,4.6,Diesel,51148.57,5
333,Ford,Explorer,2018,5,Diesel,35149.69,5
334,BMW,X5,2020,4.7,Diesel,35899.15,5
339,Hyundai,Kona,2018,2.7,Diesel,57383.1,5
340,Mercedes-Benz,E-Class,2015,3.1,Hybrid,30253.61,5
341,Mercedes-Benz,C-Class,2018,2.1,Diesel,49752.91,5
342,Honda,Accord,2014,2.8,Hybrid,32399.64,5
351,Chevrolet,Equinox,2014,1.2,Hybrid,27855.73,5
354,Nissan,Rogue,2019,1.3,Hybrid,33354.65,5
358,Hyundai,Sonata,2020,3.6,Diesel,55747.03,5
359,Honda,Fit,2014,3.8,Hybrid,72022.92,5
361,Hyundai,Santa Fe,2019,4.7,Diesel,26706.56,5
363,Ford,Focus,2019,3.4,Diesel,62961.49,5
365,Audi,Q7,2014,2.4,Hybrid,46384.98,5
367,Hyundai,Tucson,2018,4.7,Hybrid,48315.81,5
372,Nissan,Rogue,2017,4.2,Hybrid,33102.13,5
373,Chevrolet,Equinox,2020,2.8,Hybrid,23846.2,5
432,Toyota,RAV4,2020,1.4,Diesel,68891.36,5
433,Nissan,Murano,2019,4.2,Hybrid,28975.46,5
434,Audi,Q7,2020,2.4,Hybrid,52118.84,5
441,Honda,Civic,2019,2.2,Diesel,24164.59,5
442,Hyundai,Kona,2016,4.2,Diesel,16048.82,5
445,Nissan,Versa,2015,4.1,Diesel,46800.35,5
451,Honda,Pilot,2016,1.5,Diesel,38476.68,5
452,Audi,A6,2017,2.1,Hybrid,15536.36,5
453,Toyota,RAV4,2017,4,Diesel,25419.81,5
454,Mercedes-Benz,E-Class,2020,4.8,Diesel,33296.67,5
458,Chevrolet,Equinox,2017,3.9,Diesel,28792.38,5
460,Audi,Q7,2015,3.5,Diesel,56587.27,5
465,Toyota,Highlander,2016,3.5,Diesel,64274.24,5
466,Chevrolet,Impala,2019,1.3,Hybrid,75809.89,5
468,Ford,Mustang,2019,3.4,Diesel,43222.62,5
470,Hyundai,Sonata,2019,4,Hybrid,42828.34,5
473,Toyota,Highlander,2018,4.8,Diesel,23641.33,5
476,Ford,Focus,2019,4,Hybrid,78015.69,5
557,BMW,3 Series,2017,2.1,Hybrid,16040.36,5
560,Audi,A6,2020,1.5,Hybrid,43144.53,5
570,BMW,7 Series,2016,2.4,Hybrid,62090.98,5
625,Volkswagen,Passat,2017,2.5,Hybrid,75377.84,5
627,Volkswagen,Golf,2015,3.3,Hybrid,29707.03,5
631,Volkswagen,Passat,2015,1.1,Diesel,51955.96,5
635,Hyundai,Elantra,2020,3.4,Diesel,67615.36,5
639,Ford,Fiesta,2016,3.2,Hybrid,78990.91,5
642,Chevrolet,Impala,2015,4.4,Hybrid,79739.98,5
645,Honda,Pilot,2014,1.2,Hybrid,66759.11,5
652,Toyota,Corolla,2020,4,Hybrid,36892.09,5
654,Chevrolet,Impala,2019,4.1,Hybrid,42896.94,5
660,Ford,F-150,2015,2.3,Hybrid,53215.52,5
663,Audi,A6,2014,2.3,Hybrid,77606.39,5
665,Hyundai,Elantra,2020,3.2,Diesel,36835.6,5
666,Ford,Mustang,2016,2.2,Hybrid,44144.05,5
670,Toyota,Camry,2017,3.6,Hybrid,74507.24,5
671,Toyota,Camry,2017,1.3,Hybrid,25070.43,5
734,Honda,Pilot,2014,3.6,Hybrid,35159.37,5
737,Chevrolet,Impala,2015,1.3,Hybrid,23717.36,5
742,Audi,A3,2016,3.5,Diesel,61357.37,5
744,Nissan,Rogue,2017,3.1,Hybrid,16809.44,5
746,Nissan,Altima,2017,2.8,Hybrid,41509.21,5
747,Toyota,Camry,2020,1.4,Hybrid,29860.12,5
748,Audi,Q5,2018,4.7,Diesel,63454.14,5
750,Nissan,Rogue,2020,3.5,Hybrid,25142.98,5
753,Ford,Mustang,2017,4.4,Hybrid,25158.15,5
758,Volkswagen,Jetta,2020,2.3,Diesel,44457.82,5
761,Ford,Explorer,2020,4.2,Diesel,61987.81,5
763,Mercedes-Benz,GLC,2018,2.7,Hybrid,56647.31,5
766,Nissan,Versa,2016,1.1,Hybrid,41617.84,5
767,Ford,F-150,2014,3.7,Diesel,57251.26,5
864,Hyundai,Tucson,2014,2.5,Diesel,71552.92,5
865,Audi,A4,2017,4.8,Hybrid,64543.27,5
915,Chevrolet,Tahoe,2014,3.4,Hybrid,56778.79,5
918,Toyota,Prius,2019,2.6,Hybrid,52939.7,5
919,BMW,5 Series,2014,4.9,Diesel,45932.09,5
921,Toyota,RAV4,2018,1.8,Hybrid,72004.48,5
922,Honda,CR-V,2017,3.6,Diesel,61557.74,5
924,Nissan,Rogue,2019,2.9,Diesel,22929.33,5
926,Mercedes-Benz,C-Class,2017,1.4,Diesel,30479.51,5
927,BMW,X3,2019,4.5,Hybrid,51436.48,5
928,Volkswagen,Tiguan,2018,2.4,Hybrid,45720.9,5
929,Mercedes-Benz,GLA,2020,4,Diesel,32405.08,5
930,Honda,CR-V,2016,1.2,Hybrid,26213.74,5
934,Honda,Civic,2015,3.8,Hybrid,30955.24,5
938,Volkswagen,Passat,2018,1.3,Diesel,24451.92,5
940,Toyota,Prius,2015,3.6,Diesel,30344.68,5
941,Audi,A6,2017,2.5,Diesel,38162.55,5
942,Toyota,RAV4,2015,2,Diesel,23201.82,5
943,BMW,X3,2016,1.2,Diesel,24294.17,5
947,Honda,Accord,2020,4.3,Hybrid,59877.89,5
949,Chevrolet,Malibu,2019,2.4,Diesel,72532,5
950,Audi,A4,2019,4,Diesel,15548.3,5
951,Chevrolet,Tahoe,2019,4.8,Hybrid,44232.97,5
952,Honda,Pilot,2020,4.2,Hybrid,42823.93,5
954,BMW,X3,2017,3.2,Diesel,77889.39,5
955,Volkswagen,Golf,2017,1.2,Hybrid,43033.85,5
957,Audi,Q7,2016,2.8,Hybrid,30110.92,5
958,Hyundai,Sonata,2020,4.5,Hybrid,51645.7,5
961,Honda,Accord,2015,3,Diesel,58192.59,5
962,Audi,A4,2020,3.6,Diesel,78238.31,5
965,Nissan,Sentra,2020,2.8,Diesel,39834.05,5
966,Nissan,Rogue,2020,1.9,Diesel,28584.28,5
1010,Volkswagen,Tiguan,2016,4.6,Diesel,63796.53,5
1013,Nissan,Rogue,2015,1.7,Diesel,20450.84,5
1015,Mercedes-Benz,C-Class,2020,3.9,Diesel,39389.33,5
1017,BMW,7 Series,2019,1,Hybrid,37834.4,5
1020,Hyundai,Tucson,2019,3.4,Hybrid,59953.01,5
1024,Toyota,Prius,2014,1.4,Diesel,70975.35,5
1025,Audi,A6,2015,2.2,Diesel,76819.39,5
1035,Ford,Fiesta,2014,1.2,Diesel,78652.3,5
1040,Nissan,Murano,2017,1.7,Hybrid,68327.77,5
1052,Hyundai,Santa Fe,2019,1.9,Hybrid,61119.02,5
1053,Hyundai,Sonata,2017,3.4,Hybrid,42529.22,5
1058,Toyota,Camry,2016,1,Diesel,16544.25,5
1059,Hyundai,Tucson,2018,3.9,Hybrid,74448.24,5
1060,Audi,A6,2015,1.8,Hybrid,43157.86,5
1063,Volkswagen,Jetta,2017,4.1,Hybrid,67865.24,5
1125,Nissan,Rogue,2016,2.5,Hybrid,60841.77,5
1127,Chevrolet,Equinox,2018,2.8,Hybrid,79744.42,5
1129,Ford,Mustang,2016,3.9,Hybrid,15973.97,5
1133,BMW,5 Series,2019,3.8,Diesel,46072.2,5
1135,Audi,A3,2014,1.9,Hybrid,42936.48,5
1137,Mercedes-Benz,GLA,2019,4.4,Diesel,75722.45,5
1146,Toyota,Prius,2019,4.1,Hybrid,22941.16,5
1150,Honda,Civic,2017,2.6,Hybrid,16521.8,5
1151,Audi,Q7,2015,1.5,Hybrid,44195.3,5
1152,Chevrolet,Malibu,2018,4.4,Hybrid,67278.6,5
1155,Toyota,Prius,2020,2.4,Hybrid,67506.98,5
1225,BMW,X5,2019,2.1,Hybrid,72587.94,5
1226,Ford,Mustang,2019,3.4,Hybrid,17002.35,5
1229,Chevrolet,Equinox,2017,3.3,Diesel,50572.82,5
1230,BMW,X5,2019,3,Diesel,55049.98,5
1233,Hyundai,Kona,2014,3.6,Hybrid,27564.24,5
1236,Toyota,RAV4,2016,3.6,Hybrid,75270.23,5
1238,Nissan,Sentra,2014,4.5,Hybrid,38493.86,5
1240,Nissan,Versa,2019,2.9,Hybrid,59795.13,5
1244,Mercedes-Benz,GLC,2014,2.2,Diesel,36312.41,5
1251,Nissan,Altima,2020,2.5,Diesel,37105.73,5
1254,Honda,Fit,2019,1.2,Diesel,25668.44,5
1256,Hyundai,Elantra,2020,1.7,Hybrid,39812.34,5
1329,Nissan,Versa,2018,4.7,Diesel,44389.17,5
1331,BMW,X3,2019,4.2,Diesel,58702.58,5
1333,Hyundai,Kona,2018,4,Hybrid,45049.38,5
1335,Honda,Fit,2015,2.1,Hybrid,32072.7,5
1338,Hyundai,Elantra,2016,2.6,Hybrid,63084.46,5
1340,BMW,X3,2015,4.3,Diesel,22129.77,5
1342,Hyundai,Tucson,2016,3.4,Hybrid,49852.25,5
1345,Audi,A3,2018,2,Diesel,75750.3,5
1346,Hyundai,Elantra,2020,4,Diesel,51672.73,5
1350,Hyundai,Elantra,2020,2.4,Diesel,71834.73,5
1351,Chevrolet,Malibu,2014,2.3,Diesel,44334.76,5
1356,Chevrolet,Equinox,2018,4.4,Diesel,34791.37,5
1422,Mercedes-Benz,GLA,2018,3.9,Hybrid,22726.03,5
1423,Toyota,RAV4,2015,3.7,Diesel,57218.07,5
1431,Nissan,Versa,2014,3.4,Diesel,21168.71,5
1433,BMW,X5,2019,4.5,Hybrid,64004.92,5
1444,Chevrolet,Malibu,2016,4.2,Diesel,24416.83,5
1446,Nissan,Murano,2020,4.2,Diesel,40803.64,5
1448,Honda,Pilot,2020,2.9,Hybrid,48551,5
1451,Toyota,Camry,2017,4.2,Diesel,58515.71,5
1452,Honda,Accord,2014,3.2,Diesel,77625.04,5
1454,Nissan,Rogue,2016,1.7,Hybrid,28821.9,5
1457,Toyota,Highlander,2014,2.1,Hybrid,68016.9,5
1506,Toyota,Corolla,2016,1.1,Diesel,67874.1,5
1509,Chevrolet,Spark,2016,3.6,Hybrid,27228.54,5
1516,Volkswagen,Tiguan,2014,1.1,Diesel,52379.55,5
1519,Chevrolet,Impala,2015,3,Diesel,50005.46,5
1523,Audi,A6,2017,1.7,Diesel,54191.4,5
1525,Mercedes-Benz,S-Class,2014,1.1,Diesel,29444.07,5
1527,Honda,Pilot,2018,1.1,Hybrid,57976.39,5
1528,Volkswagen,Golf,2015,1.4,Diesel,63309.43,5
1529,Mercedes-Benz,C-Class,2015,1.5,Hybrid,70889.42,5
1530,Toyota,Prius,2018,1.5,Hybrid,18535.36,5
1531,Ford,Focus,2017,3.2,Diesel,24318.81,5
1533,Volkswagen,Passat,2016,2.6,Diesel,21249.78,5
1534,Toyota,Corolla,2016,4.8,Diesel,50504.94,5
1540,Ford,Focus,2017,1.7,Hybrid,61534.76,5
1543,Ford,Mustang,2018,3.4,Diesel,60684.1,5
1547,Chevrolet,Spark,2014,2.3,Hybrid,53407.91,5
1548,Toyota,Corolla,2017,3.9,Diesel,26677.17,5
1551,Audi,A3,2018,1.4,Diesel,22072.7,5
1554,Chevrolet,Impala,2019,3.8,Hybrid,60441.96,5
1627,Toyota,RAV4,2019,3.8,Hybrid,69867.95,5
1628,Chevrolet,Impala,2015,4.7,Hybrid,32306.39,5
1637,Hyundai,Santa Fe,2015,2.6,Hybrid,65077.28,5
1638,Hyundai,Sonata,2015,1.1,Hybrid,50451.33,5
1650,Nissan,Sentra,2014,1.6,Hybrid,74211.45,5
1652,Honda,CR-V,2014,4,Hybrid,66036.15,5
1711,Hyundai,Sonata,2020,4.8,Diesel,44247.4,5
1713,Volkswagen,Tiguan,2014,2.5,Hybrid,26394.93,5
1720,Nissan,Altima,2015,3.6,Diesel,48603.03,5
1722,Nissan,Versa,2016,2.6,Hybrid,37774.71,5
1724,Volkswagen,Golf,2016,1.5,Diesel,32196.41,5
1725,Hyundai,Kona,2016,3.2,Hybrid,72234.34,5
1727,Audi,A6,2015,2.4,Diesel,56921.67,5
1730,Toyota,Corolla,2016,1.3,Hybrid,78969.45,5
1731,Nissan,Sentra,2019,1.1,Hybrid,38157.68,5
1736,Honda,Accord,2018,3.4,Diesel,50420.5,5
1738,Honda,Civic,2017,4.9,Diesel,34291.67,5
1741,Honda,Accord,2018,4,Hybrid,69827.57,5
1742,Audi,Q5,2019,4.5,Diesel,39946.86,5
1743,Audi,A3,2018,3.1,Hybrid,69522.35,5
1744,Volkswagen,Atlas,2018,4.7,Hybrid,60298.11,5
1746,Nissan,Rogue,2014,2.4,Diesel,62668.92,5
1747,Mercedes-Benz,E-Class,2018,2.1,Diesel,15931.26,5
1813,Volkswagen,Tiguan,2019,2.2,Diesel,70911.79,5
1819,BMW,X3,2017,4.3,Hybrid,46300.47,5
1827,Audi,A4,2020,5,Hybrid,50816.35,5
1828,Honda,CR-V,2014,1.3,Diesel,45239.14,5
1830,Volkswagen,Atlas,2016,3.5,Diesel,56691.27,5
1839,Hyundai,Kona,2018,2.8,Diesel,28389.34,5
1840,Mercedes-Benz,E-Class,2016,4.9,Diesel,49389.7,5
1842,Hyundai,Elantra,2016,3.3,Hybrid,55780.84,5
1848,Chevrolet,Malibu,2020,4.2,Diesel,15665.29,5
1918,Honda,Pilot,2020,3.5,Hybrid,77905.83,5
1919,Volkswagen,Golf,2015,4.1,Hybrid,36204.92,5
1922,Nissan,Sentra,2016,4.4,Hybrid,52207.51,5
1925,Volkswagen,Golf,2020,4.3,Hybrid,73158.69,5
1926,Mercedes-Benz,E-Class,2019,2.3,Hybrid,57991.77,5
1929,Nissan,Altima,2016,4.9,Diesel,57372.01,5
1930,Chevrolet,Spark,2020,1.7,Hybrid,23063.92,5
1931,Volkswagen,Tiguan,2018,1.8,Diesel,23928.25,5
1934,Hyundai,Kona,2014,3.4,Diesel,16604.54,5
1936,BMW,X3,2017,3.1,Hybrid,67395.44,5
1945,Mercedes-Benz,GLC,2016,3.8,Hybrid,46594.22,5
1946,Toyota,RAV4,2019,2,Diesel,25968.28,5
1947,Nissan,Versa,2014,2.6,Diesel,25508.06,5
1996,Audi,A4,2016,2.3,Hybrid,49491.17,5
2000,Volkswagen,Atlas,2016,2.8,Diesel,77290.4,5
2001,Honda,Fit,2016,4.8,Hybrid,34757.42,5
2003,Ford,F-150,2016,4.6,Diesel,62794.51,5
2004,Hyundai,Tucson,2018,3.5,Diesel,24518.35,5
2005,Toyota,RAV4,2017,4.8,Hybrid,63236.09,5
2007,Volkswagen,Golf,2019,4.2,Diesel,65834.56,5
2009,BMW,X5,2014,1.8,Hybrid,77015.09,5
2010,Mercedes-Benz,E-Class,2016,4.2,Hybrid,40606.99,5
2012,Mercedes-Benz,S-Class,2018,3.3,Hybrid,33388.22,5
2013,Ford,F-150,2016,2.6,Diesel,30952.05,5
2019,Nissan,Sentra,2018,3.3,Hybrid,52933.49,5
2024,Nissan,Murano,2017,2.1,Diesel,56534.97,5
2025,Audi,Q5,2014,1.6,Diesel,72639.16,5
2026,Volkswagen,Tiguan,2020,3.7,Diesel,49460.15,5
2027,Hyundai,Sonata,2015,3.6,Hybrid,30561.34,5
2029,Audi,A6,2019,3.9,Diesel,33346.3,5
2031,Hyundai,Santa Fe,2018,2.8,Diesel,69847.46,5
2035,Honda,Fit,2016,2.6,Hybrid,20147.29,5
2037,Honda,Civic,2014,4.7,Diesel,16207.74,5
2041,Honda,CR-V,2018,3.3,Diesel,36380.67,5
2042,Ford,Mustang,2016,4.6,Diesel,27867.42,5
2043,BMW,5 Series,2018,1.2,Diesel,70597.74,5
2045,BMW,3 Series,2019,4.9,Diesel,55501.62,5
2046,Hyundai,Sonata,2020,2.1,Hybrid,53929.73,5
2047,Chevrolet,Malibu,2014,4,Hybrid,44104.51,5
2108,Nissan,Sentra,2015,4.4,Diesel,26764.21,5
2110,Ford,Explorer,2019,2.2,Hybrid,55339.58,5
2111,Chevrolet,Impala,2019,2.8,Diesel,72992.15,5
2117,Audi,A3,2017,4.2,Diesel,59606.05,5
2121,Nissan,Murano,2016,1.4,Hybrid,78632.29,5
2123,Honda,Civic,2014,1.5,Hybrid,41804.09,5
2125,Toyota,Prius,2019,2.8,Hybrid,37757.93,5
2126,Chevrolet,Equinox,2015,1.9,Hybrid,57342.83,5
2131,Chevrolet,Malibu,2016,2.3,Diesel,58543.05,5
2133,Toyota,Corolla,2015,1.5,Hybrid,23288.2,5
2136,Ford,Focus,2016,3,Diesel,33071.8,5
2199,Mercedes-Benz,GLA,2014,3.6,Diesel,28735.33,5
2200,Chevrolet,Tahoe,2016,3.3,Diesel,43948.5,5
2203,Mercedes-Benz,C-Class,2019,1.3,Hybrid,77221.97,5
2209,Ford,Explorer,2020,2.5,Hybrid,43985.82,5
2219,Volkswagen,Golf,2016,2.3,Hybrid,25074.19,5
2224,Nissan,Altima,2018,3.2,Diesel,16490.32,5
2231,Ford,Focus,2014,2.9,Diesel,77885.99,5
2236,Volkswagen,Atlas,2014,3.4,Hybrid,65357.29,5
2237,Audi,A3,2015,4.5,Diesel,76969.73,5
2238,Chevrolet,Malibu,2018,1.6,Hybrid,43427.38,5
2292,Audi,A4,2019,2.4,Hybrid,71971.59,5
2294,Nissan,Murano,2016,1.7,Hybrid,73846.56,5
2300,Chevrolet,Tahoe,2017,3.6,Hybrid,28662.49,5
2304,Toyota,Prius,2020,3.9,Diesel,42181.52,5
2305,BMW,3 Series,2018,2.1,Diesel,65268.8,5
2306,Chevrolet,Malibu,2016,1.5,Diesel,41466.01,5
2311,Nissan,Versa,2017,2.9,Hybrid,16704.42,5
2315,Toyota,Highlander,2020,4.6,Hybrid,45005.24,5
2316,Mercedes-Benz,GLA,2015,4.7,Hybrid,19776.18,5
2318,Audi,Q7,2017,3.2,Hybrid,36265.02,5
2321,Volkswagen,Passat,2017,1.7,Diesel,36267.97,5
2324,Chevrolet,Tahoe,2015,3.7,Hybrid,28012.91,5
2325,BMW,X3,2014,3.7,Hybrid,39431.55,5
2326,Volkswagen,Jetta,2015,2.7,Hybrid,15956.55,5
2327,Ford,Explorer,2018,2.9,Hybrid,45374.22,5
2332,Ford,Focus,2020,2.8,Diesel,66593.03,5
2336,Volkswagen,Passat,2014,4.4,Diesel,53874.92,5
2337,Nissan,Versa,2015,2.5,Diesel,72360.34,5
2340,Nissan,Rogue,2015,3.9,Diesel,43811.73,5
2341,Honda,Civic,2018,1,Hybrid,66818.04,5
2403,Volkswagen,Golf,2020,3.9,Hybrid,41479.04,5
2404,Honda,CR-V,2017,3.5,Hybrid,63287.73,5
2407,Mercedes-Benz,GLA,2017,1.6,Diesel,26282.68,5
2416,Honda,Pilot,2015,3,Hybrid,71664.23,5
2417,Ford,F-150,2020,2.4,Diesel,59389.54,5
2422,BMW,5 Series,2020,3.9,Hybrid,52469.74,5
2424,Audi,A6,2020,2.4,Diesel,16692.95,5
2431,Chevrolet,Equinox,2019,3.6,Diesel,51579.94,5
2432,Audi,Q5,2014,4.1,Diesel,47454.54,5
2439,Honda,Pilot,2018,1.2,Hybrid,38592.95,5
2511,Toyota,RAV4,2020,4.1,Diesel,57604.99,5
2515,Volkswagen,Atlas,2020,4.2,Diesel,50700.92,5
2519,Audi,A4,2017,3.2,Diesel,16261.43,5
2527,Honda,Accord,2020,1.4,Diesel,67516.46,5
2528,Audi,A3,2017,2.2,Hybrid,58087.77,5
2529,Nissan,Rogue,2019,4.5,Hybrid,79484.45,5
2530,Honda,Civic,2018,2.6,Diesel,66186.84,5
2594,Nissan,Versa,2014,1.9,Diesel,26475.02,5
2595,Hyundai,Tucson,2014,3.5,Hybrid,54218.47,5
2596,Nissan,Sentra,2020,3.2,Hybrid,48355.66,5
2599,Volkswagen,Jetta,2015,3.9,Diesel,55904.26,5
2601,Mercedes-Benz,C-Class,2017,1.7,Hybrid,65477.14,5
2605,Toyota,RAV4,2020,3,Hybrid,55283.9,5
2606,Ford,Fiesta,2017,4.9,Diesel,39918.63,5
2607,Ford,Mustang,2015,3.4,Hybrid,21589.46,5
2609,Toyota,Camry,2017,4.3,Hybrid,75607.15,5
2613,Chevrolet,Tahoe,2017,4.1,Hybrid,77921.46,5
2618,Hyundai,Santa Fe,2014,2.8,Hybrid,25125.69,5
2620,Volkswagen,Passat,2016,1.2,Diesel,39859.12,5
2622,Hyundai,Santa Fe,2020,4.3,Hybrid,18612.64,5
2623,Nissan,Rogue,2018,1.7,Diesel,17815.54,5
2624,Mercedes-Benz,C-Class,2016,2.3,Hybrid,43991.73,5
2625,BMW,5 Series,2014,4.3,Diesel,40507.2,5
2627,Hyundai,Santa Fe,2017,3.3,Hybrid,30705.87,5
2635,Hyundai,Tucson,2015,2.9,Diesel,28134.77,5
2636,Nissan,Versa,2014,4.2,Diesel,76596.66,5
2683,Ford,Fiesta,2019,1.2,Diesel,58043.75,5
2688,Hyundai,Santa Fe,2015,3.9,Diesel,69164.43,5
2691,Toyota,RAV4,2018,4.8,Diesel,36346.37,5
2693,Chevrolet,Tahoe,2014,1.9,Hybrid,66201.11,5
2701,Chevrolet,Malibu,2017,1.5,Hybrid,63634.65,5
2707,Mercedes-Benz,E-Class,2018,4.1,Hybrid,54205.98,5
2708,Honda,Fit,2014,2.6,Diesel,76297.4,5
2712,Toyota,Corolla,2019,4.8,Diesel,46935.12,5
2713,BMW,X5,2018,4.6,Hybrid,58247.77,5
2714,Chevrolet,Malibu,2016,4.2,Diesel,23085.87,5
2715,Hyundai,Tucson,2015,5,Diesel,73995.2,5
2722,Audi,Q5,2017,3.8,Diesel,46928.15,5
2724,Audi,A6,2018,1.7,Hybrid,46686.5,5
2725,Ford,Explorer,2014,2.8,Diesel,59550.16,5
2729,Volkswagen,Atlas,2019,3.4,Diesel,47117.08,5
2732,Audi,A4,2020,4.9,Hybrid,32369.22,5
2733,Mercedes-Benz,E-Class,2020,2.8,Hybrid,78625.67,5
2736,Mercedes-Benz,C-Class,2018,4.9,Diesel,38421.51,5
2784,Volkswagen,Jetta,2020,3.6,Diesel,63881.95,5
2785,Chevrolet,Equinox,2020,2,Hybrid,59428.64,5
2787,Mercedes-Benz,C-Class,2016,3.3,Hybrid,55139.25,5
2792,Hyundai,Sonata,2015,3.4,Diesel,76021.79,5
2796,Hyundai,Sonata,2014,1.1,Hybrid,41181.68,5
2798,Chevrolet,Tahoe,2017,2.3,Diesel,22578.8,5
2808,Ford,Fiesta,2019,4.4,Diesel,51324.68,5
2810,BMW,5 Series,2017,4.1,Hybrid,60100.9,5
2811,Volkswagen,Passat,2016,2,Hybrid,61214.31,5
2812,Volkswagen,Jetta,2015,3.3,Hybrid,44770.1,5
2813,Honda,Accord,2014,1.6,Hybrid,30149.86,5
2816,Toyota,Prius,2015,4.5,Diesel,40176.56,5
2818,Volkswagen,Atlas,2015,1.1,Diesel,78394.34,5
2819,BMW,7 Series,2016,1.4,Diesel,53163.01,5
2820,Hyundai,Elantra,2018,2.8,Diesel,30186.68,5
2822,Nissan,Sentra,2016,3.3,Hybrid,17390.97,5
2823,Hyundai,Elantra,2019,2.1,Hybrid,51441.5,5
2826,Honda,Accord,2017,3.8,Hybrid,74642.64,5
2830,Hyundai,Tucson,2018,4,Diesel,55284.83,5
2831,Ford,Focus,2016,2.4,Diesel,28285.68,5
2833,Audi,Q5,2015,4.1,Hybrid,35972.5,5
2898,Ford,Mustang,2015,2.1,Hybrid,54145.75,5
2902,Honda,CR-V,2015,2.8,Hybrid,17248.09,5
2903,Hyundai,Santa Fe,2015,1.3,Hybrid,22902.73,5
2906,Chevrolet,Spark,2015,2.2,Diesel,65255.32,5
2908,Mercedes-Benz,GLA,2019,2.3,Diesel,68460.22,5
2909,Audi,Q7,2015,2.3,Hybrid,41409.57,5
2916,Honda,Pilot,2020,1.1,Diesel,57623.19,5
2918,Chevrolet,Impala,2016,2.5,Diesel,39614.16,5
2919,Hyundai,Santa Fe,2014,3.2,Hybrid,63574.08,5
2926,Honda,Accord,2014,4.5,Hybrid,67336.57,5
2927,Audi,A3,2020,1.5,Hybrid,21948.14,5
2929,Honda,Accord,2014,4.9,Diesel,68173.43,5
2930,Nissan,Altima,2014,4.8,Diesel,47750.64,5
2931,Chevrolet,Equinox,2015,1,Hybrid,69791.92,5
2996,Ford,Mustang,2019,2.2,Hybrid,69416.85,5
2998,BMW,3 Series,2020,2.5,Diesel,42364.82,5
3002,Hyundai,Kona,2014,2.3,Diesel,61527.06,5
3003,Chevrolet,Impala,2018,2.7,Hybrid,25748.86,5
3004,Nissan,Altima,2020,4.6,Hybrid,66723.19,5
3005,Ford,Fiesta,2020,1.3,Hybrid,76757.64,5
